,*/*,2/*,3/*,4/*,5/*,6/*,7/*,8/*,9/*,2/1:2,3/1:2,3/2:3,4/1:2,4/2:3,4/3:4,5/1:2,5/2:3,5/3:4,5/4:5,6/1:2,6/2:3,6/3:4,6/4:5,6/5:6,7/1:2,7/2:3,7/3:4,7/4:5,7/5:6,7/6:7,8/1:2,8/2:3,8/3:4,8/4:5,8/5:6,8/6:7,8/7:8,9/1:2,9/2:3,9/3:4,9/4:5,9/5:6,9/6:7,9/7:8,9/8:9,*/1:2,*/2:3,*/3:4,*/4:5,*/5:6,*/6:7,*/7:8,*/8:9,*/9:10,*/-9:-8,*/-8:-7,*/-7:-6,*/-6:-5,*/-5:-4,*/-4:-3,*/-3:-2,*/-2:-1,nMin1
RQ,0.00015650253820893905,0.0022003688686220804,5.758569244743935e-05,0.0,0.0,0.00028792569764594385,0.00034433277081405195,0.00014547039030899669,0.00015878171700352785,0.0022003688686220804,0.0,6.590524959093897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009292530413456263,0.0,0.0,0.0,0.0,0.0013724535897542654,0.0,0.0,0.0,0.0,9.243995255375879e-05,0.0006979535176894083,0.00012629752049589718,4.568588868823902e-05,0.0,0.0,0.0,0.0,0.001004326246263668,0.0,5.3629675366825105e-05,0.0,0.0,0.0,1.6769720758860773e-05,2.2550478720287626e-05,0.0005629879632187913,1.5666473433046424e-05,2.1787775263585594e-05,0.0,0.0,0.00041650222890670123,0.0,0.00012249098145338872,5.414655836034371e-05,0.0002159225453180593,0.0001257955127634561,0.00045745668631782,0.0003110943086065937,0.0,1.6250050318203267e-05,R
RR,0.018926165556423524,0.016227604393889882,0.001037350616333542,0.0013577359945573522,0.015275709697757087,0.016652760294402748,0.02576429554663102,0.025395392608875522,0.021028293369670114,0.016227604393889882,0.000771481346011426,0.0010757614523092365,0.0002652207972537894,0.00017252035307541483,0.0022477352655170834,0.0,0.014468516691622729,0.035442051689730546,0.0004304046005632462,0.0,0.020706792917061487,0.036285023049113484,0.012800865890949947,3.275310932543604e-05,0.0,0.020141493128321294,0.08082418315304496,0.009691390191469444,0.002745374793956481,0.0,0.0,0.013946564029826929,0.09726479328851359,0.012235396701060114,0.03489356434124057,0.00181412658186732,8.49178087326604e-05,0.0,0.013930283188422399,0.08214557608332394,0.004674396934382473,0.022859551440735294,0.014551428275111942,0.003746456775028239,0.0,0.00017796261815676047,0.014894519704894294,0.05044150278845434,0.006376606919437326,0.01562833316427486,0.004570439672842362,0.00455435760038621,0.00858579355201694,0.0019879634860996715,0.028316923293983193,0.022415111974649158,0.024062956798996223,0.025902834996602207,0.03506464749409901,0.02141391743445144,0.012241818150672209,0.0008454785083897677,R
RS,0.062154638314437766,0.10605130912240283,0.007378200667608588,0.00810061052768613,0.0968632110747319,0.07937612762941304,0.08379733762244172,0.04846122308258808,0.054269523488934907,0.10605130912240283,0.005412869618097514,0.007662137237221349,8.070533665491196e-05,0.00036754320669803663,0.014122540421531085,0.00018345173654850424,0.000628271013667418,0.17009778351248034,0.1479414325104297,0.0,0.0008457705624758287,0.0581202817704697,0.0952995275295273,0.2185822149145867,0.0,0.0013883711654477664,0.05633934351753883,0.014505989471031516,0.016857291623357636,0.345058010254833,0.0,0.0004046756485597547,0.06349753704224934,0.03264305008275276,0.01455526783099707,0.016630455707900057,0.2958218812713883,0.0,0.0006377804710186433,0.04425473412601669,0.003797407762376359,0.030000854270766448,0.03771864848863209,0.03842041782103596,0.28609184218973605,0.0010022497088148475,0.0014327934812081147,0.06481490100948036,0.06410747932819932,0.07161536865902511,0.16253004764733878,0.15362864822755853,0.15577390917672318,0.24547439772059332,0.036122026240569254,0.01107511479067694,0.015516525026314903,0.024749022406090903,0.04720838815788371,0.023146816691808958,0.06529257140340577,0.1659048286430183,R
RT,0.05669185422028857,0.03338749535245729,0.034366127338032196,0.04437260010025653,0.08099419363873389,0.05148497442855715,0.06252688470105906,0.043522581345228344,0.06063785975712993,0.03338749535245729,0.004385808144324435,0.03869746326735297,0.0,0.008764671510190999,0.07389652245113339,0.0,0.0007467861682602843,0.1416082533768849,0.12420452618325879,0.0,0.01943844143633367,0.0434111339344229,0.09554154872347906,0.09850988725935231,0.0,0.019928102427592017,0.11684051107853527,0.06555212093542367,0.08108929261147622,0.05596707521959051,0.0,0.022664000201435087,0.08770499005022378,0.07222356748925342,0.04733370314471914,0.06301823279275083,0.010713714157735294,0.0,0.012116344716821877,0.12476139006853541,0.043063429433453274,0.15302835322991706,0.03738248325356885,0.02347082080026604,0.023668669489226902,0.00038696181789342607,0.01643927682510512,0.10185707406652722,0.07683223847194891,0.09238558401574427,0.05653126067603532,0.013364667038329324,0.03374659324374978,0.018548678150939038,0.046490104948139335,0.041614301081674646,0.050411848321032,0.04309969176008149,0.08038876518733885,0.03172310883137261,0.07496134169834215,0.06775081199700315,R
RU,0.02011520499010572,0.007755133241890638,0.02654960739917325,0.029039755871120624,0.03272752401176074,0.01712227764841107,0.012688963401020568,0.013780141631684117,0.016280569146445337,0.007755133241890638,0.20763143863966596,0.00038823677694983474,0.09173934172207696,0.05234063894077917,0.0016019095143442368,0.08694223211663898,0.0694327774325056,0.010525389615737436,0.0007935637965112442,0.0483841467421311,0.023423079607616415,0.01145762919224801,0.013493354149298805,0.00011851283711568434,0.05632378944508622,0.02276566284441481,0.002300426716360395,0.007010213520307207,0.004604108580899996,5.102388787965597e-05,0.008841708758253417,0.019983440309543857,0.022319335684125193,0.028518355542324736,0.0060211575317863295,0.00913153132235809,6.729258539492067e-05,0.0027059581269816987,0.012518181293653336,0.06494927737313501,0.012868657214543092,0.0028629990958542783,0.013641616822995209,0.008346624661758026,0.0,0.046402270606464666,0.02916638534253377,0.01408791252160186,0.010467139571208562,0.014383651606937824,0.015042096565190528,0.0038602684529986117,0.01189516831588759,0.0015694567867753264,0.006294191413306317,0.02493047961066078,0.04968782505406332,0.02655592851816238,0.017972878548351393,0.02906901997857411,0.023296202986558816,0.000645708131707587,R
RV,0.010859981445317872,0.013440608872148851,0.00014449910531701664,0.00023937166784655938,0.006773094234727379,0.011325227097542396,0.015492375441175826,0.018810857929204238,0.009608778160974616,0.013440608872148851,0.0002592390689649624,0.00012792231959748326,0.0,5.5852494348659386e-05,0.0003941102299742934,0.0,0.00020524991570217125,0.02151053491187276,5.253378759301262e-05,0.0,0.0018209787499632827,0.034931346870797506,0.0012888273678913881,2.3189107401624467e-05,0.0,0.00016346904639147713,0.051257269458423446,0.0015694090743515673,0.017732811956363816,0.0001112935942414934,0.0,3.1921023906499754e-05,0.06271690723335016,0.005973589161807724,0.04207091996338229,0.007052765732931728,7.137404287459394e-05,0.0,4.9794000809754503e-05,0.018517115629096893,0.0004585297213784741,0.031165555262298895,0.011327056292199386,0.00012189850096676806,0.0,0.00011026739946934616,0.00028532541412572293,0.02615832608958158,0.0015076132106764664,0.025579199021900156,0.009223818802301158,0.0011617773367970602,0.00020897034983381705,0.0001615907221711445,0.0029902355547190974,0.01046920901612733,0.014576446205522123,0.014120001490770577,0.022269648853562314,0.016993378552450998,0.009698986452610364,0.0002027271798190448,R
RW,0.001999683928510218,0.00791686678770815,4.695750149637921e-05,0.0,0.00019529308976588806,0.0011380036260418202,0.003451905817506688,0.0006115371581830249,0.005468224757212471,0.00791686678770815,0.0,5.3741575810874445e-05,0.0,0.0,0.0,0.0,0.0006332575202914542,4.9400875551015466e-05,0.0,0.00040866675044447665,0.0003771888563712232,0.0032486218683976166,0.0,0.0,8.150097201783864e-05,1.7808723316878174e-05,0.012579888856668702,0.0024042905734804687,0.0,0.0,0.0,0.0,0.0010366970814225237,0.001684368011241146,0.001479733285820698,0.0,0.0,0.0,3.271876205358666e-05,0.003984997252432239,0.0007179268567872818,0.028650238265134256,0.0,0.0,0.0,0.0001443760529609338,0.0001545572924326299,0.0032400016482834245,0.001735543600430717,0.006435364180559324,0.00023986029610707763,0.00013705032906503414,0.00020146885632131784,0.00031998335310633516,0.0016461256902808947,0.0013124680007365515,0.0011466566895614856,0.0027527869825689716,0.00885211551467719,0.0014818596345337498,1.3270356615580836e-05,3.806984766314314e-05,R
RX,0.0001833976124160595,0.0047737326310143,0.0,0.000838758832180431,0.0,3.653216177899336e-05,0.00048009600822164294,6.326685114796849e-05,0.0,0.0047737326310143,0.0,0.0,0.0,0.0,0.0014844181877608853,0.0,0.0,0.0,0.0,0.0,0.0,0.00011790410761391885,0.0,0.0,0.0,0.0,0.0019135834453186979,0.0,0.0,0.0,0.0,0.0,0.0004184736120876743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638215589266323e-05,0.0,0.0007475150822447414,0.0,0.0,0.0,6.760053002208409e-05,0.0,0.0,0.0,0.0,0.0,7.542350783590508e-05,0.0006065306061408308,4.282282771528081e-05,0.0,0.0004017590484178654,R
RY,0.03883263151846087,0.014496639691008723,0.03575368366567447,0.050916348779701553,0.04721409192786855,0.025485102295962528,0.05188982359704707,0.03977299301542913,0.04035317508984119,0.014496639691008723,0.0057731891129202675,0.040085044929580024,0.0026365284526605045,0.0005807020864356774,0.08916791924177048,0.000848579258484124,0.0026326710287835,0.00044735160217726565,0.15655933288251792,0.00011136816773362661,0.025134334604209014,0.0005863357298454772,0.0029704323108960887,0.09172579903661443,0.0003372742508467306,0.0042812071738219035,0.0040403698892621425,0.0019358576578820384,0.000556927232930319,0.2621645158327774,6.804683575728093e-05,0.0027923551778046554,0.0041377090821971985,0.04652840011853828,0.00038594219329011445,0.00010776538763627908,0.3258359626325767,0.0,0.00036532314360892995,0.0012973755830120407,0.012317279443689554,0.001075404116489855,0.0,0.0,0.31096173863996046,0.0007729962169494994,0.00949637813724099,0.02269977360102941,0.05998265585289994,0.01964395621250789,0.09239198235184595,0.15001929359267147,0.15959600914062913,0.13405371725021784,0.0007772953368577357,0.0009514878519814519,0.009439011757627519,0.0041820663785725395,0.011835873006627515,0.0012764605866484478,0.0008865982440307556,0.1616239867691879,R
RZ,0.00010002532281217533,0.0012144972103456041,0.0,8.266532068130083e-05,0.0001598047203640223,0.00021404240136372408,7.969447894523376e-05,5.667664423992544e-05,6.42795953185656e-05,0.0012144972103456041,0.0,0.0,0.0,0.0,0.00014629939001347178,0.0,1.6671004613601334e-05,0.0004979060533513188,0.0,0.0,0.0,0.000494514625245008,0.0003004301567632446,9.459811300448708e-05,0.0,0.0,0.0,0.00010964054467124451,0.00014397232970370541,0.0002497360263441701,0.0,0.0,0.00033902776137151785,0.0,0.0,4.14182135021962e-05,0.0,0.0,7.690437704556463e-05,0.00010010729379864371,0.00014991528236752753,5.495659759088563e-05,0.0,0.0,7.177611944077235e-05,9.256074911051301e-06,2.1537595859954555e-05,0.00025630348562258743,8.994310381181398e-05,5.080301837023996e-05,0.00015006238619444295,0.0,7.015266117316356e-05,0.0,0.00022903976387033802,9.834596608963851e-05,1.874068971506889e-05,8.954071239201829e-05,7.919028769884653e-06,0.00014641226485399248,0.00019839180197646456,9.562858606570185e-05,R
SA,0.04516619172139291,0.008313165302859698,0.13279780406654995,0.11890349406427686,0.026273262206184558,0.034815368233428186,0.02250016888996244,0.02998506620458825,0.04512699555582463,0.008313165302859698,0.14977142613923305,0.042918344299166675,0.23851062664335515,0.01046316439272998,0.004506377632896673,0.03816353124602611,0.04818935001312159,0.03971237896315117,0.0038367280042533956,0.05219581309892642,0.02512344421738783,0.01595459983837572,0.029068878602166802,0.00902225877765246,0.031026203757976902,0.004671637414755321,0.007261283095226594,0.0478358170081106,0.026710348384793782,0.003001710923256903,0.03230873975312192,0.019144020268452806,0.015794601521800112,0.03466873611515948,0.059350245613874086,0.05332366119306187,0.002314708965406403,0.04798927658567931,0.0023147290566769754,0.011510350286289455,0.03417944932911548,0.049227314950645286,0.10617263855827333,0.042310877066725774,0.002410109139293437,0.0812664486926279,0.0194567379016102,0.016300647165842543,0.023321198669455458,0.0328940345662688,0.03822793386292569,0.038194504310149195,0.017887605688127053,0.01795524865682086,0.03177240309929172,0.025130613628330235,0.026020085295399637,0.04561290838333417,0.03006660272044429,0.10849849918916421,0.06776162792754237,0.005544245532465038,S
SB,0.0016399975484030248,0.0014780096703813333,0.0007376818407631179,0.000635712965546981,0.00013351487188359082,0.0005597975731988893,0.004472476948393194,0.0015769475192580619,0.0016496863605915389,0.0014780096703813333,0.0004094166994025006,0.00247592565458288,0.0,0.011620376753632295,0.00018825512716122048,0.0,0.0,0.0012172381155414371,0.0,0.0,0.002649387879161117,0.0012553718538919343,0.0012480912984660412,0.0,4.1351158483069405e-05,0.003993722100861867,0.02126427282090166,0.00021497737322672677,0.001175008720990872,0.0,0.0,0.009008206531796313,0.003330218379215363,0.003993093280736405,0.0006115760024784063,0.0002543883772704465,0.0,0.0,0.0,0.003053721620414478,0.0019217548003237178,0.008127699782770855,0.0,0.00046348286485100156,0.0,9.104613697892028e-05,0.003202687265841875,0.004193984034958994,0.0014951364095705448,0.002723013444850789,0.0015724729897141764,0.00042419562745397066,0.0019585756167516005,0.0,0.00133184469833574,0.0004870803444110865,0.0012448000080341928,0.001556010155787473,0.006542328432712673,0.00030081135080082193,0.0012568710194507764,0.00022043243883069426,S
SC,0.03205908644134255,0.004513171130113366,0.006066810827621212,0.0021857546000211207,0.018396434356911257,0.0386269735607965,0.030330231951927775,0.02940157823628855,0.05363918256572477,0.004513171130113366,0.005405832216969121,0.00956685343424999,0.002396306673048968,0.0036750149449107277,0.0018139938215032316,0.03601459789171966,0.009719223372030378,0.006198721865438546,0.0,0.06025161866780068,0.06780426163154435,0.025479908426335456,0.005149414829249565,6.371820872382279e-05,0.059866950239957493,0.05181808570861012,0.04006815984958319,0.0007050654811316579,0.004958498139922003,0.0001460045204871812,0.05767231755174979,0.08731570872806833,0.04542185159348882,0.0064702660711420945,0.005574167715850147,0.0028882952479599984,0.0,0.04797997404355534,0.0592878897806239,0.18087265748086603,0.036763787889994494,0.028546059778985233,0.0041664967075303455,0.020232582857064325,0.000364469867258268,0.03944341122409824,0.03448498651798379,0.0557677959205565,0.012938778136785274,0.017103396793771063,0.010354732505209793,0.011578116236298645,0.011595189661468087,0.006269516884222976,0.06494795311732063,0.07363870488711739,0.08132676004657408,0.05225103320841893,0.03143232011716052,0.006974886318538905,0.006496975654274065,0.0011446968404036362,S
SD,0.0010894156910208242,0.0027242904270155873,0.0018216288068897844,0.00031233658537001697,9.069895542166429e-05,0.002019771803067611,0.0009681876588506095,0.0008420655299211915,0.000878070724912286,0.0027242904270155873,0.0011057556813914916,0.005612351229378822,6.208221138894078e-05,0.004049216826525762,0.00019575083363096345,0.0,0.0004384390761795485,0.0006428928312819986,0.0,0.0,0.0002438156598973442,0.009094666914331109,0.0,0.0,0.0,0.0,0.0009330303641121679,0.004634422721520562,0.0,0.0,0.0,0.0,0.00041278895199552487,0.0008881336475073616,0.004327466514090281,0.0008698189433639878,0.0,0.0,0.0,0.000643232594583622,0.0005833969840341678,0.001661194940838015,0.0031676828721283624,0.0,0.0,0.00019881354401712355,0.001417748312486755,0.0018163608177442054,0.0009496311344538783,0.0051023397254838536,0.000865692767279155,0.0,0.0,0.0,0.0009172565536601186,0.00346373732166603,0.0002464551941039465,0.0002634249130422899,0.0004776048907432912,0.0029587035517334693,0.0007038906712197603,0.0003967019080997468,S
SE,0.19310411444548797,0.01870740139622942,0.37463771488194736,0.16237437510777403,0.29054261535083425,0.21001209993203054,0.24795479948494908,0.1873838814531175,0.17165670531341914,0.01870740139622942,0.321674695888273,0.6550897901324143,0.13384372684686516,0.8286150150430397,0.1247235765177644,0.08145506913594978,0.03888238417823329,0.3392909156962975,0.5824887332726315,0.1597199491957331,0.10228264106540132,0.1418403777820351,0.4756942685069785,0.2946498698046118,0.2068585658053908,0.026557164865056028,0.08211858627897661,0.29032886222462684,0.5556963541288218,0.38319825470080093,0.17647026370229257,0.008043048340611416,0.16868514697072556,0.07756855221490302,0.055797178376137346,0.5019835766446643,0.32296742247031307,0.1684024967302775,0.004165825611659154,0.11299825691657593,0.22751685349353698,0.00836402900982931,0.049710125567497994,0.5690978415674371,0.2021920332050808,0.15610416695919724,0.22600756716190973,0.13263003233499673,0.3588627099698053,0.17393124492273962,0.22503912945106963,0.2277211822130881,0.15498222915641177,0.1691094040849814,0.1584491962667582,0.11986852455837464,0.16249176720822445,0.15619815457905833,0.06856852894913493,0.12147234283840153,0.4356716869170666,0.3148872190959332,S
SF,0.0035559233960922735,0.0015347285260665941,0.001062215251620173,3.154677175137911e-05,2.544068747053257e-05,9.445857582868544e-05,0.0010549938390274733,0.0035962072482444737,0.004319199649865622,0.0015347285260665941,0.0002336399721075791,0.005449723008085046,3.782343238887327e-05,0.0,2.8165521698401112e-05,0.0,0.0005526763179907225,0.0,0.0,8.403054022915829e-05,0.0,0.00021696871331157872,0.0,4.8533955719308405e-05,0.0,0.0005213043600589492,0.0001278780334231137,0.0,0.015718343612895244,0.0,0.0,0.0,0.00013054086527085047,0.0006916765523893485,0.02708540190080321,0.0,0.0,0.0,0.0,0.00022642486315723994,0.0018180055302188278,0.03639693181239884,0.0010623573691527963,0.0,0.0,9.29053259882268e-05,0.0009049362484131203,0.000801822013378422,0.00024152072842730128,0.031713027441250444,0.00038517493079113076,0.01374251887448446,0.004056195961316498,0.00709432686032193,0.001647792683312586,0.010612046517281959,0.0042627481154058336,0.002696198573882424,0.0032898714174478144,0.005926532953022928,0.0014073175033451994,0.00027577176600898136,S
SG,0.0005112857315870716,0.0008071302221441853,0.0003997348812589712,7.764805590724866e-05,0.0,0.00010430664056486734,0.0006904976806551867,0.0007869955642404708,0.0008787372122755836,0.0008071302221441853,0.0003184060811640659,0.0008303906708575726,3.071550777438117e-05,0.0008879314243130159,4.468244138519631e-05,0.0,0.0,0.0,0.0,0.0,0.001574247680474841,0.00011902326294609503,4.525951250283989e-05,0.0,0.0,0.0,0.0014872343103779098,0.002339444198792222,0.0,0.0,0.0,0.0,0.0035259674460119497,0.00014068382321853445,6.209209811304666e-05,0.0,0.0,0.0,0.0,0.004935979739966197,0.00026652780837985515,0.0001942150009424907,0.0,0.0,0.0,6.0034235393942214e-05,0.0004599227138119673,0.0014277843488122576,0.00048698656920759514,0.0009332441097696841,0.0004057644325265515,3.8523883134974225e-05,0.0001402458030130718,0.0,0.0009656145384895261,0.0007219344831253992,0.0015231461451029392,0.0008760760872756018,0.000406650400061382,0.0003601551840764297,0.00014852285149706028,8.789093198062088e-05,S
SH,0.06530757386097563,0.0019185600499854046,0.2724014730560675,0.044129255365753836,0.09610034611487939,0.08960860619273045,0.06043753719391859,0.028937714773392888,0.03608527116477364,0.0019185600499854046,0.3207139762796505,0.016575010610318575,0.053125813436884654,0.0036965780813566287,0.03879761523601788,0.17253365709075152,0.01698300209030309,0.0065154836269827035,0.03254977957737024,0.13801982951989106,0.016124398847746576,0.055312779754398904,0.004185159809294727,0.07695978000042758,0.052640215492668604,0.026228899792260712,0.03834558515006479,0.035140986778847666,0.0034121332880421612,0.14151504440210233,0.042035681460006705,0.006717366295380652,0.005211679578005956,0.02969594087085288,0.06403778653696471,0.0007371157845189124,0.02586831978101579,0.029180147275379324,0.005509401400909678,0.01753595251268535,0.008310667084681372,0.05080070225966586,0.09096253958463929,0.0016497899422120387,0.06440179322256459,0.10577387767997208,0.011102480855020257,0.030499309475983376,0.023007067149233774,0.044482018795153816,0.07542837337003025,0.03799004920965765,0.1403053415654589,0.2143109750791485,0.01701561579858464,0.0355309923063623,0.036914495293100084,0.0789352265957036,0.09873122957764655,0.073706639733266,0.09849071356735287,0.052363541927485574,S
SI,0.11395414153171447,0.016779917640088203,0.07365482721116406,0.04521136709321685,0.08423389912932804,0.08511470889465984,0.09082811725895922,0.15490043235355044,0.13951931487953023,0.016779917640088203,0.08518081994423146,0.012621890593698485,0.08608245729179284,0.05829158731673019,0.0010364848158531054,0.08982531961402233,0.32703209992164034,0.2289114647161641,0.002741178927842092,0.07957862104166559,0.006783627226279554,0.16517112491297437,0.0737630442863372,0.001797733129290139,0.06752406324241492,0.009088839306783392,0.08745133436392685,0.27003439663440554,0.07126873293401523,0.0004183804036314745,0.026851222491076007,0.0022858879938395765,0.22081110655950428,0.30688922061537705,0.305561766010368,0.1990493249443961,0.0009232476744738731,0.07653750350429211,0.0009289032639769492,0.09912372830616784,0.18242962313691682,0.17042726165003125,0.34020018119211437,0.08364895042874805,0.00012620103554087278,0.07552049889095892,0.056279318675361276,0.10142480147652422,0.1527141579288243,0.13240714377940777,0.1517042798165994,0.2779247289483022,0.11887051741916559,0.10353772343874183,0.07654888593583009,0.07874959472982829,0.09938659320775386,0.13875640246091892,0.1336266125280969,0.2393395945840572,0.11364892570727804,0.0026535550831452565,S
SJ,5.599964447438154e-05,0.0011197976410380129,0.0,0.0,0.0,2.1962571320621757e-05,2.448319757678281e-05,5.3068415845424394e-05,4.1225743145715564e-05,0.0011197976410380129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.944388010249604e-05,0.0,0.0,7.224062805570495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024666383813308317,0.0,0.0,0.0,0.0,0.0,0.0,0.0002456612586415764,0.0,0.0,0.0,0.0,0.0,4.6768551829737264e-05,0.0,0.0001728629210269853,0.0,3.914259136066589e-05,9.247407979100046e-06,0.0,0.0,0.0,0.00028462931705448965,0.00010803501151130191,0.0001248407413966255,5.018358903084986e-05,0.0,1.7062006374374793e-05,0.0,6.874151272780924e-05,S
SK,0.008175812984609237,0.000807576407451976,0.025258042211268393,0.019501458412878432,0.018569827380551896,0.008294364404499929,0.003995101304069817,0.003814931990364892,0.001632042816458614,0.000807576407451976,0.008780485406106082,0.11251071565907832,0.009017311607280584,0.021887025670336985,0.030250918238147656,0.007705568663753332,0.22065369303772972,0.03771964445723807,0.0015915125480944392,0.008808162426644511,0.03882893745653818,0.005914454714165519,0.0065469627867764165,0.0007666571609599835,0.005776201557120169,0.002894120022878295,0.005197588026358196,0.0026195296590918386,0.005371930470002772,0.0006383610367664861,0.007520687848417721,0.0,0.001095537846909231,0.0031171564905004712,0.0012180611952434801,0.009300309497282912,0.0010161048344906338,0.0025115088867899166,0.0,0.0024979560978143816,0.0020145375375637737,0.0005626573682835415,0.000524940660858473,0.0021486549270901037,0.0,0.006966288203503361,0.05494107103129086,0.012850138152281015,0.0023661484726850267,0.001374899588364389,0.0014575962836082665,0.0008430413422153152,0.002863460508082801,0.001482724340223456,0.0013821667713041954,0.00474804074774533,0.0038140584542485875,0.004982761096152213,0.006276338422401102,0.012004201580580982,0.011811897535011343,0.012648106838030547,S
SL,0.01157667679883959,0.0015329235594025233,0.001604603193952406,0.006688794212396229,0.012292366168882332,0.01766645496844103,0.00957489620541784,0.007390813887646548,0.010202615378327005,0.0015329235594025233,0.0011115570877953285,0.004215402319327592,0.012496412081104934,0.012401501670153818,2.0890245500115938e-05,0.022263234428214387,0.027835897905191483,0.002975319954932537,2.5711716203614896e-05,0.020438548683703834,0.11150645269185892,0.011373440524728292,0.0006742471438427526,0.0003643202997465614,0.01390937800097416,0.08711588568248406,0.00608416492935349,0.004326209440835627,0.0031306453247456857,0.0,0.02016778304606409,0.0046170120186052365,0.0035536258404592655,0.0006295032913725237,0.0047167715270288145,0.003072128026818693,0.0,0.006011419838736028,0.008772048481965746,0.001475226575381296,0.0,0.008067360392072662,0.0017203746361504286,0.06288918734095404,0.0,0.013966130613182888,0.032035845770761774,0.003927880574439556,0.0012378588036328654,0.022196787262795056,0.001170859681230904,0.015036084982521736,0.03777631966002308,0.031396574126038225,0.0045880568938484615,0.014238905118449578,0.02005229924215013,0.016526335974004918,0.016055874344138157,0.008272977012806125,0.024082325806401923,0.0002672132770125114,S
SM,0.013507137557118291,0.0019392476033908517,0.0017897155391463728,0.00038637985250360857,0.03010846417847178,0.007806319751776567,0.010250327490372734,0.009889921864031643,0.018883764837429637,0.0019392476033908517,0.0008409595603404088,0.0068136093469030636,0.0005620938821798713,0.0021804408808252427,2.0233532956499792e-05,0.061425742933476045,0.0015704127073016298,0.0008212521902141089,0.0013494233578271548,0.008181003630498496,0.0034502286017235127,0.004882486575261911,0.010039869626583523,0.010954031150186512,0.01585306952230961,0.005359648467213289,0.002601743196816162,0.005143721457202975,0.0010591075887995186,0.01645309649949023,0.0075962534285886904,0.000342269519316133,0.0033192156967683834,0.003910091995779587,0.01123802173536147,0.002187367391978401,0.03654370795886082,0.0027543678160755146,0.0006812738751960197,0.010906636271327085,0.0014091051466454756,0.005763416521653899,0.013344822801141588,0.013523528117663193,0.17605324886627813,0.015273295578472046,0.0027469246975750415,0.003170080831273175,0.0033506620580783636,0.012454310983042399,0.014404821327846954,0.014535226698722079,0.09273434926927991,0.10660581597556644,0.002539116812427196,0.009074674701313437,0.013233316323932907,0.006267324882222121,0.030085095015191056,0.005166625458683229,0.006900590646812362,0.023739513714978372,S
SN,0.001900755318824708,0.0014916783856757658,0.0008243334801775606,0.002751396011373448,0.0019420252263304626,0.0015162083049231872,0.001151032631258328,0.0011713086132936733,0.0003293001783461479,0.0014916783856757658,0.000595749175319333,0.0020347430052620715,0.00529284375190185,0.00024522407699262673,0.0003411365146268457,0.0037572705296977523,0.0,0.001146438477904187,4.016691162800417e-05,0.002132483878695746,0.0,0.0018911426400791587,0.000499069632403293,0.0,0.0025517864817011433,0.0,0.000446063992466275,0.0009661940823491365,0.0005337907651315624,0.0,0.0033464476924344455,0.0,0.00042691458044256746,0.0004080119483369,0.00033533981547478734,0.0006151977509325866,0.0,0.0012081584322011824,0.0,0.0,0.0,0.0002863260713630073,6.470395291035987e-05,0.0,0.0,0.002731338141190891,0.0003212159018114923,0.0005814483492934549,0.0002974726524238299,0.0005522548661395194,0.00011285772764483414,0.0014477242142259537,0.006148593222395909,0.04673911100347255,0.0011601121143492096,0.0018251208845174284,0.0014384611632945361,0.0011759698077394398,0.006388160865475015,0.002246297942129894,0.0005228495522198874,0.0002597874168884437,S
SO,0.08239729099636045,0.8881743959844999,0.036641969520241596,0.18089510116118215,0.0338518072091557,0.08344518338158279,0.056240936112083174,0.06533727373829712,0.08001517296900847,0.8881743959844999,0.04191197695136146,0.008735997603884844,0.2361028798594011,0.0012789719125707302,0.14123076293558479,0.0642098042087259,0.0019796455308650884,0.021295020087707717,0.001743738913132524,0.09254627874413354,0.0022539380164796996,0.007861389160516184,0.2831915857891896,0.0015017731415801145,0.08349835231160627,0.015913981930009265,0.009568590733289683,0.08976869001523861,0.15324806630634522,0.0025286481046904283,0.09787676557604842,0.11837650114407207,0.05320783548457158,0.09172887492130721,0.025011259704831063,0.09467336877058374,0.0015637973117282587,0.177514329130022,0.06937219450400761,0.07050449786829478,0.07986725826997276,0.012267839354196498,0.015983469221938322,0.09724379401715712,0.0007265155866643982,0.13375979302322213,0.01709378227928119,0.06963593037581753,0.08026027072428168,0.029631904727820377,0.03203848897076349,0.03166341369093947,0.04932193723220786,0.021246378610846293,0.1148596656508688,0.0938435601984308,0.0772979598205629,0.06848792599825927,0.046075846212448174,0.09989221187505015,0.10077055865419975,0.09534772610898123,S
